age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,balance_per_age,balance_log,balance_positive,balance_category,campaign_intensity,total_contacts,is_first_campaign,contacted_before,pdays_normalized,recent_contact,month_num,month_sin,month_cos,quarter,has_debt,debt_count,prev_success,duration_per_contact,Cluster,deposit_numeric
55,management,married,tertiary,no,86,no,no,telephone,16,jun,64,1,-1,0,unknown,no,1.5357142857142858,8.844336332748933,1,low,1.0,1,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,0,0,0,32.0,4,0
42,blue-collar,married,secondary,no,681,yes,no,cellular,18,nov,203,1,-1,0,unknown,no,15.837209302325581,8.92665032079394,1,high,1.0,1,1,0,855,0,11,-0.5000000000000004,0.8660254037844384,Q4,1,1,0,101.5,2,0
49,housemaid,married,primary,no,0,yes,no,cellular,25,jul,42,3,-1,0,unknown,no,0.0,8.831857935197906,0,low,3.0,3,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,10.5,4,0
41,management,divorced,tertiary,no,4567,yes,yes,cellular,16,jul,106,1,-1,0,unknown,no,108.73809523809524,9.342771159156673,1,very_high,1.0,1,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,2,0,53.0,3,0
31,technician,single,secondary,no,40,no,no,cellular,7,aug,123,2,-1,0,unknown,no,1.25,8.837681215593197,1,low,2.0,2,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,41.0,4,0
33,blue-collar,single,secondary,no,706,yes,no,cellular,7,apr,329,1,322,1,failure,no,20.764705882352942,8.92996487470684,1,high,0.5,2,0,1,322,0,4,0.8660254037844387,-0.4999999999999998,Q2,1,1,0,164.5,1,0
55,admin.,married,secondary,no,420,yes,no,unknown,30,may,41,3,-1,0,unknown,no,7.5,8.891374009484636,1,medium,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,10.25,1,0
34,technician,single,tertiary,no,0,yes,no,cellular,17,apr,158,2,-1,0,unknown,no,0.0,8.831857935197906,0,low,2.0,2,1,0,855,0,4,0.8660254037844387,-0.4999999999999998,Q2,1,1,0,52.666666666666664,1,0
38,entrepreneur,married,secondary,no,65,no,no,cellular,5,feb,173,1,-1,0,unknown,no,1.6666666666666667,8.84130362048157,1,low,1.0,1,1,0,855,0,2,0.8660254037844386,0.5000000000000001,Q1,0,0,0,86.5,1,0
46,blue-collar,married,secondary,no,-27,yes,no,cellular,11,may,254,1,-1,0,unknown,no,-0.574468085106383,8.82790796297859,0,low,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,127.0,1,0
49,services,single,primary,no,114,yes,no,unknown,7,may,99,2,-1,0,unknown,no,2.28,8.848365694942547,1,low,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,33.0,1,0
44,technician,single,tertiary,no,678,no,no,cellular,3,feb,111,1,124,2,other,no,15.066666666666666,8.926251835034533,1,high,0.3333333333333333,3,0,1,124,0,2,0.8660254037844386,0.5000000000000001,Q1,0,0,0,55.5,1,0
57,technician,divorced,secondary,no,3105,yes,no,unknown,14,may,173,11,-1,0,unknown,no,53.53448275862069,9.2057297594185,1,very_high,11.0,11,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,14.416666666666666,3,0
44,housemaid,married,secondary,no,281,yes,no,unknown,8,may,604,1,-1,0,unknown,no,6.2444444444444445,8.872066513408342,1,medium,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,302.0,1,0
42,self-employed,married,tertiary,no,1932,yes,no,unknown,16,may,192,32,-1,0,unknown,no,44.93023255813954,9.080345575359996,1,very_high,32.0,32,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,5.818181818181818,1,0
37,management,divorced,tertiary,no,481,yes,no,cellular,19,aug,97,6,-1,0,unknown,no,12.657894736842104,8.899730794880696,1,medium,6.0,6,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,1,1,0,13.857142857142858,4,0
42,blue-collar,single,primary,no,156,yes,no,telephone,15,may,7,4,371,5,failure,no,3.627906976744186,8.854379458771108,1,medium,0.6666666666666666,9,0,1,371,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,1.4,1,0
33,blue-collar,married,secondary,no,0,yes,yes,cellular,31,jul,16,43,-1,0,unknown,no,0.0,8.831857935197906,0,low,43.0,43,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,2,0,0.36363636363636365,4,0
31,blue-collar,married,secondary,no,557,yes,yes,unknown,27,may,185,1,-1,0,unknown,no,17.40625,8.910045761473558,1,high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,92.5,1,0
34,admin.,married,secondary,no,1467,yes,no,cellular,17,apr,113,1,332,2,failure,no,41.91428571428571,9.025936648977904,1,high,0.3333333333333333,3,0,1,332,0,4,0.8660254037844387,-0.4999999999999998,Q2,1,1,0,56.5,1,0
26,blue-collar,single,secondary,no,428,no,yes,cellular,7,jul,575,1,-1,0,unknown,no,15.851851851851851,8.892473968347087,1,medium,1.0,1,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,287.5,0,0
42,technician,married,secondary,no,994,yes,no,cellular,25,may,365,5,-1,0,unknown,no,23.11627906976744,8.967376693212666,1,high,5.0,5,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,60.833333333333336,1,0
41,technician,single,secondary,no,769,no,yes,cellular,20,nov,222,4,98,4,other,no,18.30952380952381,8.938269147038548,1,high,0.8,8,0,1,98,0,11,-0.5000000000000004,0.8660254037844384,Q4,1,1,0,44.4,2,0
35,technician,married,tertiary,no,108,yes,no,cellular,31,jul,65,3,-1,0,unknown,no,3.0,8.847503625923641,1,low,3.0,3,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,16.25,4,0
26,student,single,unknown,no,19,no,no,telephone,30,apr,268,1,-1,0,unknown,no,0.7037037037037037,8.834628222017367,1,low,1.0,1,1,0,855,0,4,0.8660254037844387,-0.4999999999999998,Q2,0,0,0,134.0,1,0
42,management,married,tertiary,no,199,yes,no,cellular,9,jul,497,1,-1,0,unknown,no,4.627906976744186,8.860499167616016,1,medium,1.0,1,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,248.5,4,0
36,blue-collar,married,primary,no,448,yes,no,unknown,5,may,286,1,-1,0,unknown,no,12.108108108108109,8.89521858376562,1,medium,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,143.0,1,0
60,admin.,single,secondary,no,473,no,no,cellular,5,feb,175,2,8,1,other,no,7.754098360655738,8.898638793680181,1,medium,1.0,3,0,1,8,1,2,0.8660254037844386,0.5000000000000001,Q1,0,0,0,58.333333333333336,1,0
51,entrepreneur,married,primary,no,726,yes,yes,cellular,15,apr,87,2,-1,0,unknown,no,13.961538461538462,8.93260863037757,1,high,2.0,2,1,0,855,0,4,0.8660254037844387,-0.4999999999999998,Q2,1,2,0,29.0,1,0
32,management,single,tertiary,no,0,no,no,cellular,22,aug,148,2,-1,0,unknown,no,0.0,8.831857935197906,0,low,2.0,2,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,49.333333333333336,4,0
46,blue-collar,married,secondary,no,536,yes,no,unknown,15,may,164,2,-1,0,unknown,no,11.404255319148936,8.90720619496548,1,medium,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,54.666666666666664,1,0
31,blue-collar,single,secondary,no,2194,no,no,cellular,13,may,275,2,357,1,other,no,68.5625,9.10974625674048,1,very_high,1.0,3,0,1,357,0,5,0.49999999999999994,-0.8660254037844387,Q2,0,0,0,91.66666666666667,1,0
42,housemaid,divorced,secondary,no,1406,yes,no,cellular,22,jul,178,1,-1,0,unknown,no,32.69767441860465,9.018574356354229,1,high,1.0,1,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,89.0,4,0
45,technician,married,secondary,no,44,yes,no,unknown,5,may,95,4,-1,0,unknown,no,0.9565217391304348,8.838261682885651,1,low,4.0,4,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,19.0,1,0
31,management,divorced,tertiary,no,-6,no,yes,cellular,22,aug,119,6,-1,0,unknown,no,-0.1875,8.830981510952498,0,low,6.0,6,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,1,1,0,17.0,4,0
41,technician,divorced,secondary,no,1631,yes,no,cellular,12,aug,173,2,-1,0,unknown,no,38.833333333333336,9.045465728785949,1,high,2.0,2,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,1,1,0,57.666666666666664,4,0
28,blue-collar,single,secondary,no,4054,yes,no,cellular,11,may,133,2,-1,0,unknown,no,139.79310344827587,9.296793259706382,1,very_high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,44.333333333333336,1,0
41,technician,divorced,secondary,no,75,no,no,cellular,20,aug,351,2,-1,0,unknown,no,1.7857142857142858,8.8427489162961,1,low,2.0,2,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,117.0,4,0
36,student,single,unknown,no,172,no,no,unknown,12,jun,81,1,-1,0,unknown,no,4.648648648648648,8.85666093701725,1,medium,1.0,1,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,0,0,0,40.5,1,0
41,blue-collar,married,secondary,no,356,yes,no,cellular,14,may,90,5,-1,0,unknown,no,8.476190476190476,8.882530508433623,1,medium,5.0,5,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,15.0,1,0
40,blue-collar,married,secondary,no,1508,no,no,cellular,3,nov,177,2,85,3,failure,no,36.78048780487805,9.030854790001436,1,high,0.5,5,0,1,85,0,11,-0.5000000000000004,0.8660254037844384,Q4,0,0,0,59.0,2,0
40,services,divorced,secondary,no,49,no,yes,cellular,18,jul,191,1,-1,0,unknown,no,1.1951219512195121,8.838986793496787,1,low,1.0,1,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,95.5,4,0
58,blue-collar,married,secondary,no,544,no,no,unknown,17,jun,97,1,-1,0,unknown,no,9.220338983050848,8.9082888855571,1,medium,1.0,1,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,0,0,0,48.5,4,0
32,management,married,tertiary,no,-383,yes,no,unknown,27,may,241,1,-1,0,unknown,no,-11.606060606060606,8.774312958285378,0,low,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,120.5,1,0
30,technician,married,tertiary,no,606,yes,no,cellular,30,apr,551,1,-1,0,unknown,no,19.548387096774192,8.916640227198839,1,high,1.0,1,1,0,855,0,4,0.8660254037844387,-0.4999999999999998,Q2,1,1,0,275.5,1,0
43,management,divorced,tertiary,no,-410,no,yes,cellular,9,jul,189,1,-1,0,unknown,no,-9.318181818181818,8.770128527538184,0,low,1.0,1,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,94.5,4,0
33,technician,single,tertiary,no,469,no,no,cellular,26,aug,158,9,-1,0,unknown,no,13.794117647058824,8.898092345579153,1,medium,9.0,9,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,15.8,4,0
30,management,single,tertiary,no,2,no,no,cellular,23,mar,269,1,-1,0,unknown,no,0.06451612903225806,8.832149906002899,1,low,1.0,1,1,0,855,0,3,1.0,6.123233995736766e-17,Q1,0,0,0,134.5,1,0
37,services,divorced,secondary,no,241,yes,no,cellular,14,may,189,1,371,1,failure,no,6.342105263157895,8.866440619526173,1,medium,0.5,2,0,1,371,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,94.5,1,0
40,technician,divorced,secondary,no,0,no,no,cellular,29,aug,299,3,-1,0,unknown,no,0.0,8.831857935197906,0,low,3.0,3,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,74.75,4,0
39,services,single,secondary,no,322,yes,no,cellular,11,may,35,1,350,1,failure,no,8.05,8.877800393882575,1,medium,0.5,2,0,1,350,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,17.5,1,0
39,management,divorced,tertiary,no,2193,yes,yes,unknown,2,jun,550,3,-1,0,unknown,no,54.825,9.109635667854551,1,very_high,3.0,3,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,2,0,137.5,1,0
26,entrepreneur,married,tertiary,yes,144,no,yes,cellular,25,jul,730,1,-1,0,unknown,no,5.333333333333333,8.852664927703866,1,medium,1.0,1,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,365.0,0,0
35,services,married,secondary,no,0,yes,no,cellular,24,jul,810,1,-1,0,unknown,no,0.0,8.831857935197906,0,low,1.0,1,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,405.0,0,0
59,management,married,unknown,no,3428,yes,yes,cellular,19,nov,103,1,-1,0,unknown,no,57.13333333333333,9.237663667625073,1,very_high,1.0,1,1,0,855,0,11,-0.5000000000000004,0.8660254037844384,Q4,1,2,0,51.5,2,0
31,entrepreneur,married,secondary,no,10,yes,yes,cellular,29,jan,161,3,188,9,failure,no,0.3125,8.83331693749932,1,low,0.3,12,0,1,188,0,1,0.49999999999999994,0.8660254037844387,Q1,1,2,0,40.25,2,0
36,management,single,tertiary,no,1841,yes,no,cellular,25,aug,141,4,-1,0,unknown,no,49.75675675675676,9.069928218259438,1,very_high,4.0,4,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,1,1,0,28.2,4,0
26,technician,single,secondary,no,84,yes,no,cellular,29,jul,70,3,-1,0,unknown,no,3.111111111111111,8.84404789894249,1,low,3.0,3,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,17.5,4,0
36,housemaid,married,primary,no,622,no,no,unknown,20,jun,55,5,-1,0,unknown,no,16.81081081081081,8.918784137975802,1,high,5.0,5,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,0,0,0,9.166666666666666,1,0
59,technician,married,primary,no,309,no,yes,cellular,29,jul,25,5,-1,0,unknown,no,5.15,8.875985891325971,1,medium,5.0,5,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,4.166666666666667,4,0
42,services,married,secondary,no,154,yes,no,telephone,14,may,346,5,372,1,other,no,3.5813953488372094,8.854093907655518,1,medium,2.5,6,0,1,372,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,57.666666666666664,1,0
35,blue-collar,married,secondary,no,1949,yes,no,unknown,2,jun,200,3,-1,0,unknown,no,54.138888888888886,9.082279701908664,1,very_high,3.0,3,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,50.0,1,0
59,blue-collar,married,secondary,no,2605,no,no,cellular,30,jan,85,2,-1,0,unknown,no,43.416666666666664,9.154193211353181,1,very_high,2.0,2,1,0,855,0,1,0.49999999999999994,0.8660254037844387,Q1,0,0,0,28.333333333333332,2,0
44,technician,married,secondary,no,5163,no,no,cellular,11,aug,48,2,-1,0,unknown,no,114.73333333333333,9.39366142910322,1,very_high,2.0,2,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,16.0,3,0
34,management,married,tertiary,no,557,yes,no,cellular,16,jul,513,1,-1,0,unknown,no,15.914285714285715,8.910045761473558,1,high,1.0,1,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,256.5,4,0
36,technician,divorced,tertiary,no,119,no,no,cellular,23,jul,127,8,-1,0,unknown,no,3.2162162162162162,8.849083518532339,1,low,8.0,8,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,0,0,0,14.11111111111111,4,0
43,management,married,tertiary,no,0,yes,no,cellular,5,feb,280,2,-1,0,unknown,no,0.0,8.831857935197906,0,low,2.0,2,1,0,855,0,2,0.8660254037844386,0.5000000000000001,Q1,1,1,0,93.33333333333333,1,0
45,unknown,married,unknown,no,356,no,no,cellular,11,aug,212,2,-1,0,unknown,no,7.739130434782608,8.882530508433623,1,medium,2.0,2,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,70.66666666666667,4,0
29,technician,single,secondary,no,1395,yes,no,unknown,26,may,61,1,-1,0,unknown,no,46.5,9.01724094201035,1,high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,30.5,1,0
29,services,single,secondary,no,20,yes,no,unknown,15,may,431,1,-1,0,unknown,no,0.6666666666666666,8.834773814213882,1,low,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,215.5,1,0
40,technician,married,tertiary,no,84,no,no,cellular,28,aug,715,8,-1,0,unknown,no,2.048780487804878,8.84404789894249,1,low,8.0,8,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,79.44444444444444,4,0
31,blue-collar,single,secondary,no,609,yes,no,cellular,14,apr,1126,1,335,1,failure,no,19.03125,8.917042560738766,1,high,0.5,2,0,1,335,0,4,0.8660254037844387,-0.4999999999999998,Q2,1,1,0,563.0,0,0
29,technician,single,secondary,no,1856,yes,yes,cellular,18,may,134,1,-1,0,unknown,no,61.86666666666667,9.07165285220229,1,very_high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,67.0,1,0
37,services,single,secondary,no,608,no,no,cellular,14,may,380,3,-1,0,unknown,no,16.0,8.916908467543795,1,high,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,0,0,0,95.0,1,0
35,admin.,single,secondary,no,0,no,yes,cellular,7,jul,480,1,-1,0,unknown,no,0.0,8.831857935197906,0,low,1.0,1,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,240.0,4,0
35,entrepreneur,married,tertiary,no,1859,yes,no,cellular,14,jul,227,2,-1,0,unknown,no,51.638888888888886,9.071997422354437,1,very_high,2.0,2,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,75.66666666666667,4,0
39,services,divorced,secondary,no,282,yes,no,cellular,17,jul,243,1,-1,0,unknown,no,7.05,8.872206756028303,1,medium,1.0,1,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,121.5,4,0
28,student,single,secondary,no,154,yes,no,unknown,20,may,21,9,-1,0,unknown,no,5.310344827586207,8.854093907655518,1,medium,9.0,9,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,2.1,1,0
31,services,single,secondary,no,222,yes,no,cellular,13,may,168,2,-1,0,unknown,no,6.9375,8.863757191604241,1,medium,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,56.0,1,0
34,housemaid,married,tertiary,no,897,no,no,cellular,12,aug,197,4,-1,0,unknown,no,25.62857142857143,8.954931860074698,1,high,4.0,4,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,39.4,4,0
31,entrepreneur,single,secondary,no,131,yes,no,cellular,21,jul,157,1,-1,0,unknown,no,4.09375,8.850804195756417,1,medium,1.0,1,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,78.5,4,0
51,blue-collar,married,primary,no,0,no,no,unknown,8,may,384,1,-1,0,unknown,no,0.0,8.831857935197906,0,low,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,0,0,0,192.0,1,0
53,management,married,tertiary,no,37,no,no,cellular,28,aug,51,9,-1,0,unknown,no,0.6851851851851852,8.83724564389847,1,low,9.0,9,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,5.1,4,0
34,admin.,single,secondary,no,1704,yes,no,unknown,15,may,218,2,-1,0,unknown,no,48.68571428571428,9.054037377580782,1,high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,72.66666666666667,1,0
42,technician,married,secondary,no,314,no,no,cellular,27,aug,11,22,-1,0,unknown,no,7.3023255813953485,8.876684166614451,1,medium,22.0,22,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,0.4782608695652174,4,0
33,technician,married,secondary,no,399,yes,no,cellular,7,may,143,1,-1,0,unknown,no,11.735294117647058,8.888480847722816,1,medium,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,71.5,1,0
29,self-employed,single,tertiary,no,300,no,no,cellular,3,feb,125,1,-1,0,unknown,no,10.0,8.874727765766853,1,medium,1.0,1,1,0,855,0,2,0.8660254037844386,0.5000000000000001,Q1,0,0,0,62.5,1,0
25,services,single,secondary,no,382,yes,no,unknown,13,may,392,1,-1,0,unknown,no,14.692307692307692,8.886132618174951,1,medium,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,196.0,1,0
42,services,married,secondary,no,1301,yes,no,cellular,21,jul,510,6,-1,0,unknown,no,30.25581395348837,9.005773206234908,1,high,6.0,6,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,72.85714285714286,4,0
46,unemployed,divorced,secondary,no,0,no,no,cellular,30,jul,638,3,-1,0,unknown,no,0.0,8.831857935197906,0,low,3.0,3,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,0,0,0,159.5,4,0
52,technician,married,secondary,no,930,yes,no,unknown,2,jun,94,16,-1,0,unknown,no,17.547169811320753,8.959183074206774,1,high,16.0,16,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,5.529411764705882,1,0
60,management,divorced,primary,no,21,no,yes,telephone,14,jul,113,3,-1,0,unknown,no,0.3442622950819672,8.834919385216395,1,low,3.0,3,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,28.25,4,0
25,services,single,secondary,no,111,no,yes,cellular,7,jul,316,1,-1,0,unknown,no,4.269230769230769,8.847934753328465,1,low,1.0,1,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,158.0,4,0
55,technician,single,secondary,no,1199,no,yes,telephone,4,may,159,10,-1,0,unknown,no,21.410714285714285,8.99317889233952,1,high,10.0,10,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,14.454545454545455,1,0
37,unemployed,divorced,tertiary,no,1085,no,no,cellular,25,aug,146,4,-1,0,unknown,no,28.55263157894737,8.978912601074276,1,high,4.0,4,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,29.2,4,0
49,blue-collar,married,primary,no,230,no,yes,unknown,30,jun,176,1,-1,0,unknown,no,4.6,8.86488793377419,1,medium,1.0,1,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,88.0,4,0
42,entrepreneur,married,primary,no,558,yes,no,cellular,6,may,186,2,-1,0,unknown,no,12.976744186046512,8.91018077801329,1,high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,62.0,1,0
32,technician,single,tertiary,no,127,yes,no,cellular,27,aug,20,17,-1,0,unknown,no,3.8484848484848486,8.850230965588816,1,medium,17.0,17,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,1,1,0,1.1111111111111112,4,0
43,technician,married,primary,no,4844,yes,no,cellular,19,nov,434,1,-1,0,unknown,no,110.0909090909091,9.366745651140318,1,very_high,1.0,1,1,0,855,0,11,-0.5000000000000004,0.8660254037844384,Q4,1,1,0,217.0,2,0
26,student,single,unknown,no,826,no,no,cellular,29,jan,177,1,-1,0,unknown,no,30.59259259259259,8.945723572455398,1,high,1.0,1,1,0,855,0,1,0.49999999999999994,0.8660254037844387,Q1,0,0,0,88.5,2,0
41,technician,single,secondary,no,30,no,no,unknown,23,may,1003,1,-1,0,unknown,no,0.7142857142857143,8.836228571526014,1,low,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,0,0,0,501.5,0,0
30,management,single,tertiary,no,2708,no,no,cellular,19,nov,479,1,-1,0,unknown,no,87.35483870967742,9.16502914926618,1,very_high,1.0,1,1,0,855,0,11,-0.5000000000000004,0.8660254037844384,Q4,0,0,0,239.5,2,0
42,services,married,secondary,no,108,yes,yes,cellular,13,may,225,2,365,7,failure,no,2.511627906976744,8.847503625923641,1,low,0.25,9,0,1,365,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,75.0,1,0
34,blue-collar,married,secondary,no,577,no,no,unknown,14,may,337,1,-1,0,unknown,no,16.485714285714284,8.912742634737025,1,high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,0,0,0,168.5,1,0
20,student,single,tertiary,no,2764,yes,no,unknown,29,may,139,2,-1,0,unknown,no,131.61904761904762,9.170871628065816,1,very_high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,46.333333333333336,1,0
45,unknown,married,unknown,no,2834,no,no,cellular,4,aug,112,1,-1,0,unknown,no,61.608695652173914,9.17812704961153,1,very_high,1.0,1,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,56.0,4,0
58,retired,married,secondary,no,-324,yes,no,cellular,7,may,229,2,-1,0,unknown,no,-5.491525423728813,8.783396232190894,0,low,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,76.33333333333333,1,0
51,management,married,tertiary,no,4,yes,no,cellular,21,nov,58,2,-1,0,unknown,no,0.07692307692307693,8.832441791585824,1,low,2.0,2,1,0,855,0,11,-0.5000000000000004,0.8660254037844384,Q4,1,1,0,19.333333333333332,2,0
55,management,married,unknown,no,559,no,no,cellular,28,jan,271,2,-1,0,unknown,no,9.982142857142858,8.910315776326016,1,high,2.0,2,1,0,855,0,1,0.49999999999999994,0.8660254037844387,Q1,0,0,0,90.33333333333333,2,0
31,technician,single,secondary,no,271,yes,no,cellular,5,may,269,1,-1,0,unknown,no,8.46875,8.87066300440602,1,medium,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,134.5,1,0
42,housemaid,single,primary,no,5774,yes,no,unknown,15,may,54,2,-1,0,unknown,no,134.27906976744185,9.443275825752862,1,very_high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,18.0,3,0
48,blue-collar,married,primary,no,816,yes,no,cellular,31,jul,114,7,-1,0,unknown,no,16.653061224489797,8.944419791305915,1,high,7.0,7,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,14.25,4,0
62,retired,married,secondary,no,3,no,no,cellular,4,aug,151,1,-1,0,unknown,no,0.047619047619047616,8.832295859444011,1,low,1.0,1,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,75.5,4,0
40,admin.,divorced,secondary,no,274,yes,yes,cellular,25,jul,53,4,-1,0,unknown,no,6.682926829268292,8.871084263978354,1,medium,4.0,4,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,2,0,10.6,4,0
37,management,married,tertiary,no,11265,no,no,unknown,18,jun,417,1,-1,0,unknown,no,296.44736842105266,9.804440398934894,1,very_high,1.0,1,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,0,0,0,208.5,3,0
39,housemaid,divorced,secondary,no,70,no,no,cellular,4,jun,346,2,128,8,success,no,1.75,8.842026529498812,1,low,0.2222222222222222,10,0,1,128,0,6,1.2246467991473532e-16,-1.0,Q2,0,0,1,115.33333333333333,1,0
